court,house,area,u_price,t_price,detail_url
金石小区,3室2厅1卫,93.3,10616,99,https://qd.anjuke.com/prop/view/A5787238112?auction=201&hpType=1&entry=102&position=22&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=22
五月蓝岸,3室2厅1卫,89,10000,89,https://qd.anjuke.com/prop/view/A5692256377?auction=201&hpType=1&entry=102&position=23&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=23
和平三区,3室1厅1卫,90,10223,92,https://qd.anjuke.com/prop/view/A5758765632?auction=201&hpType=1&entry=102&position=24&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=24
西苑新村,3室2厅1卫,90,10000,90,https://qd.anjuke.com/prop/view/A5371223379?auction=201&hpType=1&entry=102&position=25&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=25
华丽美地,3室2厅1卫,95,10107,96,https://qd.anjuke.com/prop/view/A5738443030?auction=201&hpType=1&entry=102&position=26&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=26
新珠花苑,3室2厅1卫,87,10690,93,https://qd.anjuke.com/prop/view/A5777109788?auction=201&hpType=1&entry=102&position=27&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=27
水发润城,3室1厅1卫,91.1,10756,98,https://qd.anjuke.com/prop/view/A5781177429?auction=201&hpType=1&entry=102&position=28&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=28
华丽美地,3室2厅1卫,95,10107,96,https://qd.anjuke.com/prop/view/A5748151660?auction=201&hpType=1&entry=102&position=29&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=29
天一镜台山,3室2厅2卫,89,10338,92,https://qd.anjuke.com/prop/view/A5752690946?auction=201&hpType=1&entry=102&position=30&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=30
福林山庄,3室2厅1卫,90,10445,94,https://qd.anjuke.com/prop/view/A5811653767?auction=201&hpType=1&entry=102&position=31&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=31
平安人家,3室1厅1卫,84,9524,80,https://qd.anjuke.com/prop/view/A5807856408?auction=207&hpType=11&entry=102&position=32&kwtype=filter&now_time=1625016807&spread=filtersearch_c&from=from_esf_List_screen&index=32
星光华府,3室2厅1卫,96,9896,95,https://qd.anjuke.com/prop/view/A5688365115?auction=201&hpType=1&entry=102&position=33&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=33
青建景苑,3室2厅1卫,91,10440,95,https://qd.anjuke.com/prop/view/A5810789462?auction=201&hpType=1&entry=102&position=34&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=34
昱苑金岸丽景,3室2厅2卫,99.7,8225,82,https://qd.anjuke.com/prop/view/A5810815178?auction=201&hpType=1&entry=102&position=35&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=35
东旺疃小区,3室1厅1卫,95,8632,82,https://qd.anjuke.com/prop/view/A5811611357?auction=201&hpType=1&entry=102&position=36&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=36
天一仁和悦湖锦府,3室2厅1卫,98.6,9936,98,https://qd.anjuke.com/prop/view/A5810290784?auction=201&hpType=1&entry=102&position=37&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=37
福安花苑,3室2厅1卫,99.8,9000,89.8,https://qd.anjuke.com/prop/view/A5811418486?auction=201&hpType=1&entry=102&position=38&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=38
宏业小区,3室2厅1卫,80,11625,93,https://qd.anjuke.com/prop/view/A5810959905?auction=201&hpType=1&entry=102&position=39&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=39
盈福祥小区,3室1厅1卫,88,11023,97,https://qd.anjuke.com/prop/view/A5811134757?auction=201&hpType=1&entry=102&position=40&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=40
万豪胶东首府小区,3室2厅1卫,99,8889,88,https://qd.anjuke.com/prop/view/A5807856687?auction=207&hpType=11&entry=102&position=41&kwtype=filter&now_time=1625016807&spread=filtersearch_c&from=from_esf_List_screen&index=41
新城花园,3室1厅1卫,88,11137,98,https://qd.anjuke.com/prop/view/A5811452426?auction=201&hpType=1&entry=102&position=42&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=42
福安花苑,3室2厅1卫,98,8674,85,https://qd.anjuke.com/prop/view/A5811406373?auction=201&hpType=1&entry=102&position=43&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=43
西苑新村,3室1厅1卫,83,10603,88,https://qd.anjuke.com/prop/view/A5777080427?auction=201&hpType=1&entry=102&position=44&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=44
清华园(平度),3室2厅1卫,86,10349,89,https://qd.anjuke.com/prop/view/A5740049507?auction=201&hpType=1&entry=102&position=45&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=45
圣达公园世家,3室2厅1卫,98,9572,93.8,https://qd.anjuke.com/prop/view/A5812063038?auction=201&hpType=1&entry=102&position=46&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=46
龙山华府,3室2厅1卫,95.1,8416,80,https://qd.anjuke.com/prop/view/A5761780533?auction=201&hpType=1&entry=102&position=47&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=47
幸福人家,3室2厅1卫,99.9,9211,92,https://qd.anjuke.com/prop/view/A5812013922?auction=201&hpType=1&entry=102&position=48&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=48
越秀和悦府,3室2厅2卫,95.9,10328,99,https://qd.anjuke.com/prop/view/A5800343901?auction=201&hpType=1&entry=102&position=49&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=49
风情蓝岸,3室2厅1卫,83.6,9810,82,https://qd.anjuke.com/prop/view/A5799005850?auction=201&hpType=1&entry=102&position=50&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=50
开元盛景,3室2厅1卫,99,9293,92,https://qd.anjuke.com/prop/view/A5796069776?auction=201&hpType=1&entry=102&position=51&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=51
新珠花苑,3室1厅1卫,87,10690,93,https://qd.anjuke.com/prop/view/A5792543850?auction=201&hpType=1&entry=102&position=52&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=52
开元盛景,3室2厅1卫,99,9293,92,https://qd.anjuke.com/prop/view/A5788959376?auction=201&hpType=1&entry=102&position=53&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=53
水发润城,3室1厅1卫,91.1,10756,98,https://qd.anjuke.com/prop/view/A5780418116?auction=201&hpType=1&entry=102&position=54&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=54
和平三区,3室1厅1卫,90,9223,83,https://qd.anjuke.com/prop/view/A5805822482?auction=201&hpType=1&entry=102&position=55&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=55
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5807544741?auction=201&hpType=1&entry=102&position=56&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=56
青建景苑,3室2厅1卫,91,10440,95,https://qd.anjuke.com/prop/view/A5812027189?auction=201&hpType=1&entry=102&position=57&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=57
东旺疃小区,3室1厅1卫,95,8632,82,https://qd.anjuke.com/prop/view/A5811582290?auction=201&hpType=1&entry=102&position=58&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=58
永合弘泰苑,3室2厅1卫,97,8660,84,https://qd.anjuke.com/prop/view/A5806915040?auction=201&hpType=1&entry=102&position=59&kwtype=filter&now_time=1625016807&spread=filtersearch_p&from=from_esf_List_screen&index=59
青特小镇,3室2厅2卫,95.2,15240,145,https://qd.anjuke.com/prop/view/A5592021788?auction=201&hpType=1&entry=102&position=0&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=0
龙湖悠山郡,3室1厅1卫,89,16630,148,https://qd.anjuke.com/prop/view/A5759461209?auction=201&hpType=1&entry=102&position=1&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=1
龙湖悠山郡,3室2厅1卫,89,16405,146,https://qd.anjuke.com/prop/view/A5802732700?auction=201&hpType=1&entry=102&position=2&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=2
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5775947686?auction=201&hpType=1&entry=102&position=3&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=3
青特小镇,3室2厅1卫,89.8,15041,135,https://qd.anjuke.com/prop/view/A5723512908?auction=201&hpType=1&entry=102&position=4&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=4
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5760788322?auction=201&hpType=1&entry=102&position=5&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=5
融创维多利亚湾,3室2厅1卫,95.4,9752,93,https://qd.anjuke.com/prop/view/A5792326374?auction=201&hpType=1&entry=102&position=6&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=6
青特小镇,3室2厅1卫,96,15417,148,https://qd.anjuke.com/prop/view/A5801426367?auction=201&hpType=1&entry=102&position=7&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=7
青特小镇,3室2厅1卫,97,15982,155,https://qd.anjuke.com/prop/view/A5771956936?auction=207&hpType=11&entry=102&position=8&kwtype=filter&now_time=1625025140&spread=filtersearch_c&from=from_esf_List_screen&index=8
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5812171971?auction=201&hpType=1&entry=102&position=9&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=9
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5779543615?auction=201&hpType=1&entry=102&position=10&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=10
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5809715463?auction=201&hpType=1&entry=102&position=11&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=11
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5803715373?auction=201&hpType=1&entry=102&position=12&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=12
龙湖悠山郡,3室2厅1卫,89,17641,157,https://qd.anjuke.com/prop/view/A5780253865?auction=201&hpType=1&entry=102&position=13&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=13
龙湖悠山郡,3室2厅1卫,89.4,16772,150,https://qd.anjuke.com/prop/view/R1689559991788549?auction=201&hpType=1&entry=102&position=14&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=14
龙湖悠山郡,3室2厅1卫,89,16405,146,https://qd.anjuke.com/prop/view/A5777047129?auction=201&hpType=1&entry=102&position=15&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=15
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5810721462?auction=201&hpType=1&entry=102&position=16&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=16
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5803922695?auction=201&hpType=1&entry=102&position=17&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=17
融创维多利亚湾,3室2厅1卫,95.4,9752,93,https://qd.anjuke.com/prop/view/A5807606179?auction=201&hpType=1&entry=102&position=18&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=18
青特小镇,3室2厅1卫,96,15417,148,https://qd.anjuke.com/prop/view/A5801343284?auction=201&hpType=1&entry=102&position=19&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=19
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5812109974?auction=201&hpType=1&entry=102&position=20&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=20
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5779929993?auction=201&hpType=1&entry=102&position=21&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=21
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5808190307?auction=201&hpType=1&entry=102&position=22&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=22
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5803982150?auction=201&hpType=1&entry=102&position=23&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=23
龙湖悠山郡,3室2厅1卫,89,16405,146,https://qd.anjuke.com/prop/view/A5740571225?auction=201&hpType=1&entry=102&position=24&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=24
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5767726522?auction=201&hpType=1&entry=102&position=25&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=25
融创维多利亚湾,3室2厅1卫,95.4,9752,93,https://qd.anjuke.com/prop/view/A5812044361?auction=201&hpType=1&entry=102&position=26&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=26
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5810721604?auction=201&hpType=1&entry=102&position=27&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=27
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5667689744?auction=201&hpType=1&entry=102&position=28&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=28
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5808353148?auction=201&hpType=1&entry=102&position=29&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=29
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5805142847?auction=201&hpType=1&entry=102&position=30&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=30
龙湖悠山郡,3室2厅1卫,89,16405,146,https://qd.anjuke.com/prop/view/A5793599817?auction=201&hpType=1&entry=102&position=31&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=31
融创维多利亚湾,3室2厅1卫,95.4,9752,93,https://qd.anjuke.com/prop/view/A5807036459?auction=201&hpType=1&entry=102&position=32&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=32
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5811446777?auction=201&hpType=1&entry=102&position=33&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=33
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5803718298?auction=201&hpType=1&entry=102&position=34&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=34
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5762235773?auction=201&hpType=1&entry=102&position=35&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=35
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5809165985?auction=201&hpType=1&entry=102&position=36&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=36
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5811157370?auction=201&hpType=1&entry=102&position=37&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=37
龙湖悠山郡,3室2厅1卫,89,16405,146,https://qd.anjuke.com/prop/view/A5809724594?auction=201&hpType=1&entry=102&position=38&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=38
融创维多利亚湾,3室2厅1卫,95.4,9752,93,https://qd.anjuke.com/prop/view/A5799481829?auction=201&hpType=1&entry=102&position=39&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=39
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5790791578?auction=201&hpType=1&entry=102&position=40&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=40
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5812223199?auction=201&hpType=1&entry=102&position=41&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=41
龙湖悠山郡,3室2厅1卫,89,16293,145,https://qd.anjuke.com/prop/view/A5796134355?auction=201&hpType=1&entry=102&position=42&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=42
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5808180103?auction=201&hpType=1&entry=102&position=43&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=43
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5807050904?auction=201&hpType=1&entry=102&position=44&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=44
龙湖悠山郡,3室2厅1卫,89,16405,146,https://qd.anjuke.com/prop/view/A5766891650?auction=201&hpType=1&entry=102&position=45&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=45
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5763992159?auction=201&hpType=1&entry=102&position=46&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=46
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5810607331?auction=201&hpType=1&entry=102&position=47&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=47
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5808259273?auction=201&hpType=1&entry=102&position=48&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=48
融创维多利亚湾,3室2厅1卫,96,9688,93,https://qd.anjuke.com/prop/view/A5763544766?auction=201&hpType=1&entry=102&position=49&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=49
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5808326641?auction=201&hpType=1&entry=102&position=50&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=50
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5810723847?auction=201&hpType=1&entry=102&position=51&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=51
青特小镇,3室2厅1卫,97,15258,148,https://qd.anjuke.com/prop/view/A5809252085?auction=201&hpType=1&entry=102&position=52&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=52
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5801557310?auction=201&hpType=1&entry=102&position=53&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=53
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5803195706?auction=201&hpType=1&entry=102&position=54&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=54
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5803347583?auction=201&hpType=1&entry=102&position=55&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=55
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5799418845?auction=201&hpType=1&entry=102&position=56&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=56
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5797846500?auction=201&hpType=1&entry=102&position=57&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=57
龙湖悠山郡,3室1厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5806121286?auction=201&hpType=1&entry=102&position=58&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=58
龙湖悠山郡,3室2厅1卫,89,15731,140,https://qd.anjuke.com/prop/view/A5803326889?auction=201&hpType=1&entry=102&position=59&kwtype=filter&now_time=1625025140&spread=filtersearch_p&from=from_esf_List_screen&index=59
